1,No Data
2,No Data
3,No Data
4,No Data
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_250m_quality_control_flags,actual_date
3,2009/04/23,2587,3419,4096,N\A
3,2009/05/01,612,2769,4096,N\A
3,2009/05/09,1033,2554,4096,N\A
3,2009/05/17,713,3157,4096,N\A
3,2009/05/25,374,2199,4096,N\A
3,2009/06/02,621,2336,4096,N\A
3,2009/06/10,668,2470,4096,N\A
3,2009/06/18,591,2233,4096,N\A
3,2009/06/26,754,2231,4096,N\A
3,2009/07/04,636,2231,4096,N\A
3,2009/07/12,1116,3139,4096,N\A
3,2009/07/20,1044,2581,4096,N\A
3,2009/07/28,767,2289,4096,N\A
3,2009/08/05,1102,2680,4096,N\A
3,2009/08/13,541,1804,4096,N\A
3,2009/08/21,1016,2681,4096,N\A
3,2009/08/29,850,2537,4096,N\A
3,2009/09/06,982,2805,4096,N\A
3,2009/09/14,1123,2554,4096,N\A
3,2009/09/22,510,2189,4096,N\A
3,2009/09/30,579,2153,4096,N\A
3,2009/10/08,432,2238,4096,N\A
3,2009/10/16,358,2097,4096,N\A
3,2009/10/24,389,2171,4096,N\A
3,2009/11/01,478,2485,4096,N\A
3,2009/11/09,458,2317,4096,N\A
3,2009/11/17,526,2501,4096,N\A
3,2009/11/25,499,2294,4096,N\A
3,2009/12/03,417,2047,4096,N\A
3,2009/12/11,506,1748,4096,N\A
3,2009/12/19,540,1738,4096,N\A
3,2009/12/27,663,2041,4096,N\A
3,2010/01/01,629,1850,4096,N\A
3,2010/01/09,550,1748,4096,N\A
3,2010/01/17,716,2111,4096,N\A
3,2010/01/25,542,1728,4096,N\A
3,2010/02/02,734,2221,4096,N\A
3,2010/02/10,658,2035,4096,N\A
3,2010/02/18,639,1809,4096,N\A
3,2010/02/26,611,1859,4096,N\A
3,2010/03/06,538,1805,4096,N\A
3,2010/03/14,790,2871,4096,N\A
3,2010/03/22,878,2736,4096,N\A
3,2010/03/30,617,2169,4096,N\A
3,2010/04/07,2656,3927,4096,N\A
3,2010/04/15,1179,3343,4096,N\A
3,2010/04/23,606,2587,4096,N\A
3,2010/05/01,508,2245,4096,N\A
3,2010/05/09,2343,3372,4096,N\A
3,2010/05/17,508,2371,4096,N\A
3,2010/05/25,560,2709,4096,N\A
3,2010/06/02,764,3486,4096,N\A
3,2010/06/10,169,1476,4096,N\A
3,2010/06/18,370,2242,4096,N\A
3,2010/06/26,681,3023,4096,N\A
3,2010/07/04,472,3089,4096,N\A
3,2010/07/12,706,3527,4096,N\A
3,2010/07/20,586,3100,4096,N\A
3,2010/07/28,516,2781,4096,N\A
3,2010/08/05,337,2089,4096,N\A
3,2010/08/13,658,2378,4096,N\A
3,2010/08/21,827,3061,4096,N\A
3,2010/08/29,739,2886,4096,N\A
3,2010/09/06,948,2836,4096,N\A
3,2010/09/14,492,2393,4096,N\A
3,2010/09/22,467,2858,4096,N\A
3,2010/09/30,399,2418,4096,N\A
3,2010/10/08,395,2187,4096,N\A
3,2010/10/16,521,2414,4096,N\A
3,2010/10/24,643,2573,4096,N\A
3,2010/11/01,475,2148,4096,N\A
3,2010/11/09,750,2592,4096,N\A
3,2010/11/17,509,1865,4096,N\A
3,2010/11/25,595,1857,4096,N\A
3,2010/12/03,896,2596,4096,N\A
3,2010/12/11,642,1907,4096,N\A
3,2010/12/19,549,1738,4096,N\A
3,2010/12/27,685,2011,4096,N\A
3,2011/01/01,589,1627,4096,N\A
3,2011/01/09,2167,2990,4096,N\A
3,2011/01/17,539,1587,4096,N\A
3,2011/01/25,566,1590,4096,N\A
3,2011/02/02,616,1784,4096,N\A
3,2011/02/10,594,1647,4096,N\A
3,2011/02/18,746,2121,4096,N\A
3,2011/02/26,608,1697,4096,N\A
3,2011/03/06,666,1922,4096,N\A
3,2011/03/14,810,2598,4096,N\A
3,2011/03/22,613,2000,4096,N\A
3,2011/03/30,687,2471,4096,N\A
3,2011/04/07,655,2267,4096,N\A
3,2011/04/15,539,1962,4096,N\A
3,2011/04/23,892,2313,4096,N\A
3,2011/05/01,795,2078,4096,N\A
3,2011/05/09,866,2333,4096,N\A
3,2011/05/17,884,2796,4096,N\A
3,2011/05/25,694,2037,4096,N\A
3,2011/06/02,832,2251,4096,N\A
3,2011/06/10,699,2049,4096,N\A
3,2011/06/18,985,2680,4096,N\A
3,2011/06/26,1067,3028,4096,N\A
3,2011/07/04,769,2304,4096,N\A
3,2011/07/12,799,2128,4096,N\A
3,2011/07/28,915,2472,4096,N\A
3,2011/08/05,808,2390,4096,N\A
3,2011/08/13,1065,2507,4096,N\A
3,2011/08/21,892,2148,4096,N\A
3,2011/08/29,922,2522,4096,N\A
3,2011/09/06,874,2302,4096,N\A
3,2011/09/14,989,2418,4096,N\A
3,2011/09/22,1080,2366,4096,N\A
3,2011/09/30,721,2078,4096,N\A
3,2011/10/08,713,2182,4096,N\A
3,2011/10/16,719,2045,4096,N\A
3,2011/10/24,855,2166,4096,N\A
3,2011/11/01,572,1938,4096,N\A
3,2011/11/09,641,1907,4096,N\A
3,2011/11/17,972,2471,4096,N\A
3,2011/11/25,677,1949,4096,N\A
3,2011/12/03,5156,5636,4096,N\A
3,2011/12/11,804,1496,4096,N\A
3,2011/12/19,463,1764,4096,N\A
3,2011/12/27,540,1800,4096,N\A
No data
No data
No data
4,2000/02/18,1350,1883,4096,N\A
4,2000/03/05,559,1566,4096,N\A
4,2000/03/13,771,1746,4096,N\A
4,2000/04/06,813,2050,4096,N\A
4,2000/04/14,726,1773,4096,N\A
4,2000/04/22,649,2053,4096,N\A
4,2000/04/30,612,1674,4096,N\A
4,2000/05/08,524,2382,4096,N\A
4,2000/06/01,572,2589,4096,N\A
4,2000/07/03,267,2765,4096,N\A
4,2000/07/27,1103,3319,4096,N\A
4,2000/08/20,263,3073,4096,N\A
4,2000/08/28,768,3144,4096,N\A
4,2000/09/05,208,2531,4096,N\A
4,2000/09/21,343,2686,4096,N\A
4,2000/09/29,380,2697,4096,N\A
4,2000/10/07,648,2395,4096,N\A
4,2000/10/15,682,2231,4096,N\A
4,2000/10/23,736,2213,4096,N\A
4,2000/10/31,439,1903,4096,N\A
4,2000/11/08,476,2043,4096,N\A
4,2000/11/16,512,2103,4096,N\A
4,2000/11/24,466,2018,4096,N\A
4,2000/12/02,509,1886,4096,N\A
4,2000/12/10,475,1906,4096,N\A
4,2000/12/18,464,2107,4096,N\A
4,2000/12/26,1082,2702,4096,N\A
4,2001/01/01,964,1475,4096,N\A
4,2001/01/09,1873,3164,4096,N\A
4,2001/02/02,613,1951,4096,N\A
4,2001/02/26,682,2273,4096,N\A
4,2001/03/14,587,1921,4096,N\A
4,2001/03/30,655,2038,4096,N\A
4,2001/04/07,883,2300,4096,N\A
4,2001/04/15,628,1953,4096,N\A
4,2001/04/23,716,2349,4096,N\A
4,2001/05/01,532,2691,4096,N\A
4,2001/05/09,540,3169,4096,N\A
4,2001/05/17,792,2227,4096,N\A
4,2001/05/25,857,1966,4096,N\A
4,2001/06/02,281,3301,4096,N\A
4,2001/06/10,589,3626,4096,N\A
4,2001/07/04,352,3357,4096,N\A
4,2001/07/12,311,3709,4096,N\A
4,2001/07/20,655,3377,4096,N\A
4,2001/07/28,367,2871,4096,N\A
4,2001/08/05,327,2576,4096,N\A
4,2001/08/13,453,3240,4096,N\A
4,2001/08/29,223,2674,4096,N\A
4,2001/09/06,565,3037,4096,N\A
4,2001/09/14,415,3011,4096,N\A
4,2001/10/08,446,2768,4096,N\A
4,2001/10/16,582,2179,4096,N\A
4,2001/10/24,522,2018,4096,N\A
4,2001/11/01,515,2001,4096,N\A
4,2001/11/09,632,2107,4096,N\A
4,2001/11/25,419,1879,4096,N\A
4,2001/12/03,691,2158,4096,N\A
4,2001/12/11,318,1671,4096,N\A
4,2001/12/19,526,1949,4096,N\A
4,2001/12/27,481,1862,4096,N\A
4,2002/01/09,669,2329,4096,N\A
4,2002/01/17,2654,4079,4096,N\A
4,2002/01/25,607,1926,4096,N\A
4,2002/02/02,452,2059,4096,N\A
4,2002/02/10,573,2179,4096,N\A
4,2002/02/18,478,1786,4096,N\A
4,2002/02/26,575,2034,4096,N\A
4,2002/03/06,565,1975,4096,N\A
4,2002/03/14,305,1298,4096,N\A
4,2002/03/22,1326,2613,4096,N\A
4,2002/04/07,746,2005,4096,N\A
4,2002/04/15,233,741,4096,N\A
4,2002/04/23,736,1878,4096,N\A
4,2002/05/01,669,2025,4096,N\A
4,2002/05/17,298,2153,4096,N\A
4,2002/05/25,411,2939,4096,N\A
4,2002/06/18,277,2451,4096,N\A
4,2002/06/26,288,2664,4096,N\A
4,2002/07/12,368,3243,4096,N\A
4,2002/07/20,311,2443,4096,N\A
4,2002/07/28,567,3187,4096,N\A
4,2002/08/05,334,3130,4096,N\A
4,2002/08/13,255,2659,4096,N\A
4,2002/08/29,387,3045,4096,N\A
4,2002/09/06,330,2621,4096,N\A
4,2002/09/22,241,2500,4096,N\A
4,2002/09/30,309,3181,4096,N\A
4,2002/10/16,352,2919,4096,N\A
4,2002/10/24,592,2348,4096,N\A
4,2002/11/09,442,1956,4096,N\A
4,2002/11/17,733,2236,4096,N\A
4,2002/11/25,95,483,4096,N\A
4,2002/12/11,409,1730,4096,N\A
4,2002/12/19,3835,5184,4096,N\A
4,2002/12/27,467,1938,4096,N\A
4,2003/01/01,1422,2066,4096,N\A
4,2003/01/09,538,1972,4096,N\A
4,2003/01/25,810,2723,4096,N\A
4,2003/02/02,674,2551,4096,N\A
4,2003/02/26,1748,3078,4096,N\A
4,2003/03/06,737,2256,4096,N\A
4,2003/03/14,592,1924,4096,N\A
4,2003/04/07,885,2406,4096,N\A
4,2003/04/15,719,2306,4096,N\A
4,2003/04/23,827,2189,4096,N\A
4,2003/05/01,695,2938,4096,N\A
4,2003/05/09,1189,3401,4096,N\A
4,2003/05/25,628,3260,4096,N\A
4,2003/06/10,257,2454,4096,N\A
4,2003/06/18,432,3277,4096,N\A
4,2003/06/26,161,2425,4096,N\A
4,2003/07/04,236,3211,4096,N\A
4,2003/07/12,279,2715,4096,N\A
4,2003/08/13,466,2573,4096,N\A
4,2003/08/29,219,2169,4096,N\A
4,2003/09/06,502,2741,4096,N\A
4,2003/09/14,250,2143,4096,N\A
4,2003/09/22,354,2901,4096,N\A
4,2003/09/30,302,2194,4096,N\A
4,2003/10/08,438,2338,4096,N\A
4,2003/11/01,425,1868,4096,N\A
4,2003/11/09,511,1895,4096,N\A
4,2003/11/17,432,1862,4096,N\A
4,2003/11/25,579,2820,4096,N\A
4,2003/12/03,381,1877,4096,N\A
4,2003/12/11,384,1838,4096,N\A
4,2003/12/19,421,1991,4096,N\A
4,2003/12/27,458,1957,4096,N\A
4,2004/01/01,458,1957,4096,N\A
4,2004/01/09,411,1977,4096,N\A
4,2004/01/25,1730,3801,4096,N\A
4,2004/02/02,692,2758,4096,N\A
4,2004/02/18,635,1980,4096,N\A
4,2004/02/26,687,1994,4096,N\A
4,2004/03/05,687,2309,4096,N\A
4,2004/03/13,391,1505,4096,N\A
4,2004/03/21,547,1947,4096,N\A
4,2004/03/29,434,1708,4096,N\A
4,2004/04/06,664,2060,4096,N\A
4,2004/04/22,597,1982,4096,N\A
4,2004/04/30,636,2009,4096,N\A
4,2004/05/16,366,2923,4096,N\A
4,2004/06/01,468,3634,4096,N\A
4,2004/07/03,265,2577,4096,N\A
4,2004/07/11,330,2993,4096,N\A
4,2004/07/27,531,3246,4096,N\A
4,2004/08/04,348,3268,4096,N\A
4,2004/08/12,213,2290,4096,N\A
4,2004/08/20,729,2919,4096,N\A
4,2004/08/28,284,2871,4096,N\A
4,2004/09/05,244,2165,4096,N\A
4,2004/09/13,503,2495,4096,N\A
4,2004/09/21,303,2682,4096,N\A
4,2004/09/29,587,2301,4096,N\A
4,2004/10/07,420,2541,4096,N\A
4,2004/10/23,7019,8213,4096,N\A
4,2004/10/31,541,1960,4096,N\A
4,2004/11/08,498,1877,4096,N\A
4,2004/11/16,551,2087,4096,N\A
4,2004/11/24,566,2229,4096,N\A
4,2004/12/02,660,2134,4096,N\A
4,2004/12/26,599,1891,4096,N\A
4,2005/01/01,599,1891,4096,N\A
4,2005/01/09,2206,2878,4096,N\A
4,2005/01/17,661,2157,4096,N\A
4,2005/01/25,1599,3909,4096,N\A
4,2005/02/02,1625,3243,4096,N\A
4,2005/02/10,541,1860,4096,N\A
4,2005/02/18,673,2000,4096,N\A
4,2005/02/26,2254,3496,4096,N\A
4,2005/03/06,544,1827,4096,N\A
4,2005/03/14,647,1926,4096,N\A
4,2005/03/22,624,1799,4096,N\A
4,2005/03/30,680,1832,4096,N\A
4,2005/04/07,849,2257,4096,N\A
4,2005/04/15,734,2058,4096,N\A
4,2005/04/23,614,1894,4096,N\A
4,2005/05/01,4531,4974,4096,N\A
4,2005/05/09,803,2464,4096,N\A
4,2005/05/17,576,2511,4096,N\A
4,2005/05/25,549,3169,4096,N\A
4,2005/06/02,498,3417,4096,N\A
4,2005/06/10,407,3428,4096,N\A
4,2005/06/18,563,3758,4096,N\A
4,2005/06/26,316,2995,4096,N\A
4,2005/07/04,445,2291,4096,N\A
4,2005/07/12,579,2678,4096,N\A
4,2005/07/20,313,3101,4096,N\A
4,2005/07/28,661,3223,4096,N\A
4,2005/08/05,235,3135,4096,N\A
4,2005/08/13,533,3133,4096,N\A
4,2005/08/21,466,3537,4096,N\A
4,2005/08/29,453,2974,4096,N\A
4,2005/09/06,571,2413,4096,N\A
4,2005/09/14,470,2059,4096,N\A
4,2005/09/22,495,2690,4096,N\A
4,2005/09/30,473,2302,4096,N\A
4,2005/10/08,446,2414,4096,N\A
4,2005/10/16,469,2083,4096,N\A
4,2005/10/24,516,1800,4096,N\A
4,2005/11/01,564,1946,4096,N\A
4,2005/11/09,670,1958,4096,N\A
4,2005/11/17,685,1882,4096,N\A
4,2005/11/25,613,2144,4096,N\A
4,2005/12/03,639,1707,4096,N\A
4,2005/12/11,608,2068,4096,N\A
4,2005/12/19,604,1781,4096,N\A
4,2005/12/27,665,1880,4096,N\A
4,2006/01/01,731,1777,4096,N\A
4,2006/01/09,850,2268,4096,N\A
4,2006/01/17,614,1774,4096,N\A
4,2006/01/25,523,1627,4096,N\A
4,2006/02/02,587,1824,4096,N\A
4,2006/02/10,3100,3969,4096,N\A
4,2006/02/18,515,1386,4096,N\A
4,2006/02/26,578,1439,4096,N\A
4,2006/03/06,597,1621,4096,N\A
4,2006/03/14,661,1540,4096,N\A
4,2006/03/22,659,1721,4096,N\A
4,2006/03/30,719,2192,4096,N\A
4,2006/04/07,936,2017,4096,N\A
4,2006/04/15,716,1906,4096,N\A
4,2006/04/23,862,2010,4096,N\A
4,2006/05/01,780,2340,4096,N\A
4,2006/05/09,517,1565,4096,N\A
4,2006/05/17,480,2668,4096,N\A
4,2006/05/25,581,2968,4096,N\A
4,2006/06/02,303,2321,4096,N\A
4,2006/06/10,427,2417,4096,N\A
4,2006/06/18,346,2179,4096,N\A
4,2006/06/26,428,2979,4096,N\A
4,2006/07/04,484,2674,4096,N\A
4,2006/07/12,429,2976,4096,N\A
4,2006/07/20,363,2774,4096,N\A
4,2006/07/28,716,2890,4096,N\A
4,2006/08/05,582,2909,4096,N\A
4,2006/08/13,452,2983,4096,N\A
4,2006/08/21,401,2154,4096,N\A
4,2006/08/29,413,2789,4096,N\A
4,2006/09/06,473,2648,4096,N\A
4,2006/09/14,363,2651,4096,N\A
4,2006/09/22,385,2284,4096,N\A
4,2006/09/30,533,2171,4096,N\A
4,2006/10/08,599,2381,4096,N\A
4,2006/10/16,464,2609,4096,N\A
4,2006/10/24,648,2225,4096,N\A
4,2006/11/01,622,2153,4096,N\A
4,2006/11/09,507,1945,4096,N\A
4,2006/11/17,591,2075,4096,N\A
4,2006/11/25,446,1916,4096,N\A
4,2006/12/03,438,1880,4096,N\A
4,2006/12/11,451,1929,4096,N\A
4,2006/12/19,525,1862,4096,N\A
4,2006/12/27,696,2037,4096,N\A
4,2007/01/01,452,1919,4096,N\A
4,2007/01/09,771,2129,4096,N\A
4,2007/01/17,361,1909,4096,N\A
4,2007/01/25,991,3342,4096,N\A
4,2007/02/02,677,1861,4096,N\A
4,2007/02/10,630,1949,4096,N\A
4,2007/02/18,476,1819,4096,N\A
4,2007/02/26,573,1826,4096,N\A
4,2007/03/06,695,2408,4096,N\A
4,2007/03/14,643,1941,4096,N\A
4,2007/03/22,411,2044,4096,N\A
4,2007/03/30,698,2144,4096,N\A
4,2007/04/07,721,2332,4096,N\A
4,2007/04/15,868,2139,4096,N\A
4,2007/04/23,446,1810,4096,N\A
4,2007/05/01,702,2223,4096,N\A
4,2007/05/09,618,2469,4096,N\A
4,2007/05/17,718,2674,4096,N\A
4,2007/05/25,858,2683,4096,N\A
4,2007/06/02,573,2645,4096,N\A
4,2007/06/10,1334,2796,4096,N\A
4,2007/06/18,763,2543,4096,N\A
4,2007/06/26,604,2391,4096,N\A
4,2007/07/04,465,2139,4096,N\A
4,2007/07/12,293,2027,4096,N\A
4,2007/07/20,593,2819,4096,N\A
4,2007/07/28,457,2959,4096,N\A
4,2007/08/05,548,2679,4096,N\A
4,2007/08/13,466,2843,4096,N\A
4,2007/08/21,784,2817,4096,N\A
4,2007/08/29,462,2357,4096,N\A
4,2007/09/06,514,2823,4096,N\A
4,2007/09/14,402,2176,4096,N\A
4,2007/09/22,533,2322,4096,N\A
4,2007/09/30,265,2086,4096,N\A
4,2007/10/08,461,2240,4096,N\A
4,2007/10/16,442,2729,4096,N\A
4,2007/10/24,595,2161,4096,N\A
4,2007/11/01,483,2391,4096,N\A
4,2007/11/09,440,2288,4096,N\A
4,2007/11/17,541,1896,4096,N\A
4,2007/11/25,447,2059,4096,N\A
4,2007/12/03,965,3019,4096,N\A
4,2007/12/11,396,1789,4096,N\A
4,2007/12/19,367,1776,4096,N\A
4,2007/12/27,575,1842,4096,N\A
4,2008/01/01,575,1842,4096,N\A
4,2008/01/09,469,1787,4096,N\A
4,2008/01/17,781,2059,4096,N\A
4,2008/01/25,474,1913,4096,N\A
4,2008/02/02,457,1502,4096,N\A
4,2008/02/10,567,1786,4096,N\A
4,2008/02/18,595,1909,4096,N\A
4,2008/02/26,851,2217,4096,N\A
4,2008/03/05,565,2080,4096,N\A
4,2008/03/13,638,2405,4096,N\A
4,2008/03/21,681,1925,4096,N\A
4,2008/03/29,547,1866,4096,N\A
4,2008/04/06,779,2236,4096,N\A
4,2008/04/14,917,2171,4096,N\A
4,2008/04/22,927,2171,4096,N\A
4,2008/04/30,1122,2625,4096,N\A
4,2008/05/08,730,2566,4096,N\A
4,2008/05/16,556,2393,4096,N\A
4,2008/05/24,481,2708,4096,N\A
4,2008/06/01,388,2602,4096,N\A
4,2008/06/09,422,2705,4096,N\A
4,2008/06/17,368,3118,4096,N\A
4,2008/06/25,462,2550,4096,N\A
4,2008/07/03,474,2790,4096,N\A
4,2008/07/11,689,2624,4096,N\A
4,2008/07/19,250,2218,4096,N\A
4,2008/07/27,438,2650,4096,N\A
4,2008/08/04,717,2851,4096,N\A
4,2008/08/12,431,2848,4096,N\A
4,2008/08/20,656,2397,4096,N\A
4,2008/08/28,742,2624,4096,N\A
4,2008/09/05,1772,3751,4096,N\A
4,2008/09/13,544,2693,4096,N\A
4,2008/09/21,542,2683,4096,N\A
4,2008/09/29,339,2213,4096,N\A
4,2008/10/07,486,2270,4096,N\A
4,2008/10/15,354,2065,4096,N\A
4,2008/10/23,521,2146,4096,N\A
4,2008/10/31,481,1947,4096,N\A
4,2008/11/08,501,1912,4096,N\A
4,2008/11/16,625,2222,4096,N\A
4,2008/11/24,533,2159,4096,N\A
4,2008/12/02,525,2598,4096,N\A
4,2008/12/10,1146,2603,4096,N\A
4,2008/12/18,297,1037,4096,N\A
4,2008/12/26,458,1882,4096,N\A
4,2009/01/01,627,1906,4096,N\A
4,2009/01/09,457,1865,4096,N\A
4,2009/01/17,507,1904,4096,N\A
4,2009/01/25,700,2227,4096,N\A
4,2009/02/02,330,1763,4096,N\A
4,2009/02/10,518,1946,4096,N\A
4,2009/02/18,576,2035,4096,N\A
4,2009/02/26,2873,4450,4096,N\A
4,2009/03/06,656,2122,4096,N\A
4,2009/03/14,513,1827,4096,N\A
4,2009/03/22,740,1859,4096,N\A
4,2009/03/30,546,1810,4096,N\A
4,2009/04/07,372,1716,4096,N\A
4,2009/04/15,824,2078,4096,N\A
4,2009/04/23,730,2063,4096,N\A
4,2009/05/01,5923,6392,4096,N\A
4,2009/05/09,702,2549,4096,N\A
4,2009/05/17,451,2578,4096,N\A
4,2009/05/25,410,2430,4096,N\A
4,2009/06/02,438,3190,4096,N\A
4,2009/06/10,390,3480,4096,N\A
4,2009/06/18,2346,3828,4096,N\A
4,2009/06/26,491,2925,4096,N\A
4,2009/07/04,392,3321,4096,N\A
4,2009/07/12,764,3341,4096,N\A
4,2009/07/20,366,2987,4096,N\A
4,2009/07/28,311,2641,4096,N\A
4,2009/08/05,325,2800,4096,N\A
4,2009/08/13,418,2905,4096,N\A
4,2009/08/21,283,2363,4096,N\A
4,2009/08/29,559,2847,4096,N\A
4,2009/09/06,3107,4253,4096,N\A
4,2009/09/14,338,2542,4096,N\A
4,2009/09/22,351,2191,4096,N\A
4,2009/09/30,309,2149,4096,N\A
4,2009/10/08,505,2133,4096,N\A
4,2009/10/16,528,2083,4096,N\A
4,2009/10/24,454,1885,4096,N\A
4,2009/11/01,496,1824,4096,N\A
4,2009/11/09,634,2093,4096,N\A
4,2009/11/17,355,1821,4096,N\A
4,2009/11/25,365,1724,4096,N\A
4,2009/12/03,491,2782,4096,N\A
4,2009/12/11,585,1973,4096,N\A
4,2009/12/19,953,3173,4096,N\A
4,2009/12/27,496,2248,4096,N\A
4,2010/01/01,606,2708,4096,N\A
4,2010/01/09,449,2018,4096,N\A
4,2010/01/17,446,1994,4096,N\A
4,2010/01/25,311,1853,4096,N\A
4,2010/02/02,510,2191,4096,N\A
4,2010/02/10,4807,5397,4096,N\A
4,2010/02/18,1616,3146,4096,N\A
4,2010/02/26,1927,2846,4096,N\A
4,2010/03/06,896,2325,4096,N\A
4,2010/03/14,732,2020,4096,N\A
4,2010/03/22,744,2013,4096,N\A
4,2010/03/30,668,2072,4096,N\A
4,2010/04/07,898,2290,4096,N\A
4,2010/04/15,733,2499,4096,N\A
4,2010/04/23,599,2452,4096,N\A
4,2010/05/01,538,2687,4096,N\A
4,2010/05/09,333,3173,4096,N\A
4,2010/05/17,346,3376,4096,N\A
4,2010/05/25,971,2918,4096,N\A
4,2010/06/02,301,2882,4096,N\A
4,2010/06/10,342,2662,4096,N\A
4,2010/06/18,393,3173,4096,N\A
4,2010/06/26,529,2856,4096,N\A
4,2010/07/04,376,3440,4096,N\A
4,2010/07/12,267,2593,4096,N\A
4,2010/07/20,606,2550,4096,N\A
4,2010/07/28,772,2757,4096,N\A
4,2010/08/05,622,3109,4096,N\A
4,2010/08/13,400,2643,4096,N\A
4,2010/08/21,391,2416,4096,N\A
4,2010/08/29,393,2449,4096,N\A
4,2010/09/06,392,2725,4096,N\A
4,2010/09/14,301,2367,4096,N\A
4,2010/09/22,485,2812,4096,N\A
4,2010/09/30,319,2276,4096,N\A
4,2010/10/08,387,2433,4096,N\A
4,2010/10/16,441,2182,4096,N\A
4,2010/10/24,641,2053,4096,N\A
4,2010/11/01,568,2117,4096,N\A
4,2010/11/09,436,1860,4096,N\A
4,2010/11/17,633,1947,4096,N\A
4,2010/11/25,453,1859,4096,N\A
4,2010/12/03,528,2189,4096,N\A
4,2010/12/11,1379,3034,4096,N\A
4,2010/12/19,350,1749,4096,N\A
4,2010/12/27,2049,3614,4096,N\A
4,2011/01/01,989,2278,4096,N\A
4,2011/01/09,1415,3264,4096,N\A
4,2011/01/17,870,2767,4096,N\A
4,2011/01/25,3596,4435,4096,N\A
4,2011/02/02,415,2241,4096,N\A
4,2011/02/10,762,2514,4096,N\A
4,2011/02/18,928,2485,4096,N\A
4,2011/02/26,861,2247,4096,N\A
4,2011/03/06,497,1840,4096,N\A
4,2011/03/14,903,2489,4096,N\A
4,2011/03/22,791,2149,4096,N\A
4,2011/03/30,870,2302,4096,N\A
4,2011/04/07,649,2388,4096,N\A
4,2011/04/15,670,2090,4096,N\A
4,2011/04/23,649,2099,4096,N\A
4,2011/05/01,787,2405,4096,N\A
4,2011/05/09,476,2377,4096,N\A
4,2011/05/17,3207,4896,4096,N\A
4,2011/05/25,456,3236,4096,N\A
4,2011/06/02,406,2597,4096,N\A
4,2011/06/10,452,3183,4096,N\A
4,2011/06/18,349,2657,4096,N\A
4,2011/06/26,560,3241,4096,N\A
4,2011/07/04,426,2596,4096,N\A
4,2011/07/12,350,3108,4096,N\A
4,2011/07/20,410,2797,4096,N\A
4,2011/08/05,224,2250,4096,N\A
4,2011/08/13,450,2801,4096,N\A
4,2011/08/21,340,2555,4096,N\A
4,2011/08/29,356,2345,4096,N\A
4,2011/09/06,333,2635,4096,N\A
4,2011/09/14,353,2750,4096,N\A
4,2011/09/22,1022,1884,4096,N\A
4,2011/09/30,461,2436,4096,N\A
4,2011/10/08,368,2068,4096,N\A
4,2011/10/16,363,1949,4096,N\A
4,2011/10/24,505,2096,4096,N\A
4,2011/11/01,471,1857,4096,N\A
4,2011/11/09,584,1875,4096,N\A
4,2011/11/17,475,1717,4096,N\A
4,2011/11/25,394,1642,4096,N\A
4,2011/12/03,512,2405,4096,N\A
4,2011/12/11,421,1694,4096,N\A
4,2011/12/19,473,1973,4096,N\A
4,2011/12/27,468,1958,4096,N\A
No data
No data
No data
